Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
BMW 120 120d Msport auto,https://www.autoscout24.it/annunci/bmw-120-120d-msport-auto-diesel-grigio-aae7c0f2-9bd7-48ab-a3de-8bb84ae449cc,120d,27999.0,49,automatico,2021,Diesel,136.0,Rivenditore,166,roma
BMW i M-SPORT LED VIRTUAL NAVI CAMERA PRIVACY DAB**,https://www.autoscout24.it/annunci/bmw-118-i-m-sport-led-virtual-navi-camera-privacy-dab-benzina-nero-8048e46b-8446-4e00-a6ca-5e6f81b05a2b,118i,,,automatico,,Benzina,136.0,Rivenditore,169,roma
BMW 120 120i M sport auto VARI COLORI E ALLESTIMENTI,https://www.autoscout24.it/annunci/bmw-120-120i-m-sport-auto-vari-colori-e-allestimenti-benzina-grigio-29fd6538-7bdd-44d4-86fb-3f28163c3c9d,120i,28900.0,21,automatico,2022,Benzina,136.0,Rivenditore,37040,arcole
BMW 116 d 5p. Sport,https://www.autoscout24.it/annunci/bmw-116-d-5p-sport-diesel-bianco-28048b51-2a95-44b0-a5bb-34acb9ed498a,116d,22900.0,61,automatico,2020,Diesel,136.0,Rivenditore,24027,nembro
BMW 116 d Msport auto,https://www.autoscout24.it/annunci/bmw-116-d-msport-auto-diesel-blu-azzurro-ad1a94e9-06d2-4b2c-8846-0fc2cef77e5a,116d,24900.0,58,automatico,2020,Diesel,136.0,Rivenditore,29122,piacenza
BMW 118 118d 5p.,https://www.autoscout24.it/annunci/bmw-118-118d-5p-diesel-nero-e838c957-a740-49ee-9366-ebd6f18ca176,118d,23890.0,51,automatico,2021,Diesel,136.0,Rivenditore,20900,monza
BMW 116 116d Msport auto,https://www.autoscout24.it/annunci/bmw-116-116d-msport-auto-diesel-bianco-185a293d-04ca-4b29-b6e1-49ecc5aeb607,116d,25500.0,65,automatico,2022,Diesel,136.0,Rivenditore,36053,gambellara
BMW 120 120i Msport auto,https://www.autoscout24.it/annunci/bmw-120-120i-msport-auto-benzina-bianco-300f5678-845e-4ae5-9646-264f7ed1a748,120i,27990.0,55,automatico,2022,Benzina,136.0,Rivenditore,20155,milano
BMW 116 116d Msport auto,https://www.autoscout24.it/annunci/bmw-116-116d-msport-auto-diesel-grigio-2c98987e-cf4c-4cec-ad18-51e5d7d245c2,116d,25750.0,68,automatico,2020,Diesel,136.0,Rivenditore,24010,algua
BMW 118 118i Msport 140cv auto,https://www.autoscout24.it/annunci/bmw-118-118i-msport-140cv-auto-benzina-bianco-43209abe-4f3c-436e-b444-816399c1dd57,118i,23800.0,48,automatico,2020,Benzina,136.0,Rivenditore,16157,genova
BMW 116 5-porte 116d 5p. Sport Auto,https://www.autoscout24.it/annunci/bmw-116-5-porte-116d-5p-sport-auto-diesel-nero-4ca3c367-4e56-43c2-af27-1740e9fe170e,116d,21900.0,35,automatico,2020,Diesel,136.0,Rivenditore,6073,corciano
BMW 116 116d 5p. Business Advantage,https://www.autoscout24.it/annunci/bmw-116-116d-5p-business-advantage-diesel-blu-azzurro-6f5f32c4-829f-44dc-9164-e861bfd0eea5,116d,21999.0,49,automatico,2021,Diesel,136.0,Rivenditore,42041,brescello
BMW 118 118d Msport auto (35000 km),https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-35000-km-diesel-nero-f38ff270-8d32-45a0-97c8-9192a3ad00d4,118d,28500.0,35,automatico,2021,Diesel,136.0,Rivenditore,90042,borgetto
BMW 116 i MSport auto,https://www.autoscout24.it/annunci/bmw-116-i-msport-auto-benzina-nero-2dd08b7b-a5ff-46ae-a66d-76568a24aeec,116i,27000.0,20,automatico,2024,Benzina,136.0,Rivenditore,20142,milano
BMW 116 116d Business Advantage auto,https://www.autoscout24.it/annunci/bmw-116-116d-business-advantage-auto-diesel-nero-330ddd25-9b89-4023-805e-9d2c9d4cef32,116d,23988.0,30,automatico,2023,Diesel,136.0,Rivenditore,62100,macerata
BMW118d Sport auto    *** IVA ESPOSTA ***,https://www.autoscout24.it/annunci/bmw-118-d-sport-auto-iva-esposta-diesel-nero-6bc2479b-21d1-42f8-8303-2e7ac1a3db94,118d,26900.0,61,automatico,2020,Diesel,136.0,Rivenditore,13894,gaglianico
BMW 120 d Advantage xdrive auto,https://www.autoscout24.it/annunci/bmw-120-d-advantage-xdrive-auto-diesel-nero-37913a17-796e-42dd-9a21-957ee955b86b,120d,24800.0,34,automatico,2020,Diesel,136.0,Rivenditore,24064,grumello monte
BMW 118 i Business Advantage 136cv auto UNICO PROPRIETARIO,https://www.autoscout24.it/annunci/bmw-118-i-business-advantage-136cv-auto-unico-proprietario-benzina-bianco-a7054eea-f958-43b9-810f-91328638f6d0,118i,25800.0,5,automatico,2024,Benzina,136.0,Rivenditore,20811,cesano maderno
BMW 118 i 140cv M Sport Steptronic Auto Shadow Line Black,https://www.autoscout24.it/annunci/bmw-118-i-140cv-m-sport-steptronic-auto-shadow-line-black-benzina-bianco-9350bf57-3478-422c-920d-a57fb04ed2a6,118i,24900.0,64,automatico,2020,Benzina,136.0,Rivenditore,25080,calvagese riviera
BMW 120 120d xdrive Sport auto 4x4,https://www.autoscout24.it/annunci/bmw-120-120d-xdrive-sport-auto-4x4-diesel-nero-d4be72a0-f1ab-4636-8011-4ebb47b6ed5f,120d xDrive,24600.0,50,automatico,2020,Diesel,136.0,Rivenditore,38011,amblardon
BMW 118d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-diesel-bianco-98dcdb78-0503-4ea0-bbbc-a09fb0823de3,118d,,,automatico,,Diesel,136.0,Rivenditore,80023,caivano
BMW 118 118i Advantage 136cv automatica PREZZO VERO!,https://www.autoscout24.it/annunci/bmw-118-118i-advantage-136cv-automatica-prezzo-vero-benzina-blu-azzurro-79c99393-e07d-4a10-8a6a-fd68a477ae87,118i,21999.0,63,automatico,2022,Benzina,136.0,Rivenditore,20831,seregno
BMW 116 d 5p. Aut.Business Advantage 116cv,https://www.autoscout24.it/annunci/bmw-116-d-5p-aut-business-advantage-116cv-diesel-bianco-4acf8ad2-a2f4-476e-924a-76ec4e19e738,116d,19900.0,66,automatico,2021,Diesel,136.0,Rivenditore,13,fonte nuova
BMW 116 d Msport auto,https://www.autoscout24.it/annunci/bmw-116-d-msport-auto-diesel-blu-azzurro-8bf289d9-2ff8-406d-b4e4-d46c043d7abc,116d,23900.0,54,automatico,2021,Diesel,136.0,Rivenditore,12100,cuneo
BMW 116 d Msport,https://www.autoscout24.it/annunci/bmw-116-d-msport-diesel-bianco-5ccbe63a-053c-42d2-b90e-47552a798858,116d,23499.0,53,automatico,2020,Diesel,136.0,Rivenditore,35030,baone
"BMW 118 iA 5p. AUTO Msport ""18 M SPORT/BLACK LINE/OK NEOPA",https://www.autoscout24.it/annunci/bmw-118-ia-5p-auto-msport-18-m-sport-black-line-ok-neopa-benzina-nero-78686abd-3a16-4486-8173-b8f9fad11dba,118i,27800.0,16,automatico,2024,Benzina,136.0,Rivenditore,12038,savigliano
BMW 118 i 5 Porte Business Advantage,https://www.autoscout24.it/annunci/bmw-118-i-5-porte-business-advantage-benzina-bianco-83a5bdf9-44fa-42d5-8e88-6a311cfe9900,118i,21900.0,61,automatico,2020,Benzina,136.0,Rivenditore,4100,latina
BMW 118 118 i 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118-i-5p-msport-benzina-grigio-0ae33213-0612-47f1-b83f-572f8b7c9251,118i,27900.0,14,automatico,2023,Benzina,136.0,Rivenditore,10040,almese
BMW 120 Serie 1 F40 120d Msport auto,https://www.autoscout24.it/annunci/bmw-120-serie-1-f40-120d-msport-auto-diesel-bianco-908cb7bd-5d22-4daf-a997-92e4ad98510c,120d,27890.0,66,automatico,2021,Diesel,136.0,Rivenditore,49,velletri
BMW 118 118i 5p. Sport,https://www.autoscout24.it/annunci/bmw-118-118i-5p-sport-benzina-grigio-94ae8478-2a77-4b6f-b005-a158d9226971,118i,21400.0,52,automatico,2020,Benzina,136.0,Rivenditore,40033,casalecchio reno
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-bianco-a1323527-7e98-4096-b946-55d3bdecc5ce,118d,26000.0,13,automatico,2024,Diesel,136.0,Rivenditore,20142,milano
BMW 135 M 135i xdrive auto * SOLI 48.000 KM *,https://www.autoscout24.it/annunci/bmw-135-m-135i-xdrive-auto-soli-48-000-km-benzina-nero-5478cb43-f999-4422-b91d-87bd7b520dde,M135i xDrive,29999.0,48,automatico,2021,Benzina,136.0,Rivenditore,59100,prato
BMW 116 Serie 1 F40 116d Advantage auto,https://www.autoscout24.it/annunci/bmw-116-serie-1-f40-116d-advantage-auto-diesel-bianco-5482ded6-99a4-4051-899b-62ad4845ac13,116d,21990.0,50,automatico,2020,Diesel,136.0,Rivenditore,42124,reggio emilia
BMW 128 Ti autom. 265CV PRONTA CONSEGNA!,https://www.autoscout24.it/annunci/bmw-128-ti-autom-265cv-pronta-consegna-benzina-grigio-b8191b0d-92b8-49ba-9cc1-c71148cc6eee,128ti,32800.0,39,automatico,2022,Benzina,136.0,Rivenditore,178,roma
BMW 116 Serie 1 (F40) - 116i 5p. 110CV 2024 *KM 0*,https://www.autoscout24.it/annunci/bmw-116-serie-1-f40-116i-5p-110cv-2024-km-0-benzina-bianco-fa859a20-32f4-4c61-a2c1-152e6bd1a97c,116i,25999.0,156,automatico,2024,Benzina,136.0,Rivenditore,50142,firenze
BMW 118 118d M-sport MSPORT Auto,https://www.autoscout24.it/annunci/bmw-118-118d-m-sport-msport-auto-diesel-nero-b7f3dc50-cfa6-4c8e-95e7-9e83a42e0388,118d,29890.0,9,automatico,2024,Diesel,136.0,Rivenditore,10036,settimo torinese
BMW 120 120i Msport auto,https://www.autoscout24.it/annunci/bmw-120-120i-msport-auto-benzina-nero-1b540ba9-74fb-4002-a78f-b615150ce1a8,120i,29700.0,27,automatico,2023,Benzina,136.0,Rivenditore,10038,verolengo
BMW 118 118i M sport PRO 136cv auto,https://www.autoscout24.it/annunci/bmw-118-118i-m-sport-pro-136cv-auto-benzina-nero-cf487750-7458-4b7c-a4b2-b629b8fb77a9,118i,29500.0,7,automatico,2023,Benzina,136.0,Rivenditore,10038,verolengo
BMW 118 118d Luxury auto 150 CV,https://www.autoscout24.it/annunci/bmw-118-118d-luxury-auto-150-cv-diesel-grigio-b4de3175-bcd6-4a22-a302-695cfa592746,118d,24950.0,52,automatico,2021,Diesel,136.0,Rivenditore,20811,cesano maderno
BMW 120i Msport Exterior auto,https://www.autoscout24.it/annunci/bmw-120-120i-msport-exterior-auto-benzina-nero-a0bc43a0-7221-48ca-99e9-bde71146d8ec,120i,,,automatico,,Benzina,136.0,Rivenditore,10038,verolengo
BMW 116 Serie 1 F40 116d Msport auto,https://www.autoscout24.it/annunci/bmw-116-serie-1-f40-116d-msport-auto-diesel-bianco-49f3bbcf-bfdc-4ef8-a6f5-a892f9071253,116d,25860.0,50,automatico,2020,Diesel,136.0,Rivenditore,51016,montecatiniterme
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-nero-30ecdd44-f1d7-4748-b467-4db41f6b74b5,118d,27400.0,69,automatico,2021,Diesel,136.0,Rivenditore,35131,padova
BMW 118 i 5p. Aut Msport,https://www.autoscout24.it/annunci/bmw-118-i-5p-aut-msport-benzina-nero-cf650443-bc1d-45ab-b966-f7879f039160,118i,23950.0,67,automatico,2020,Benzina,136.0,Rivenditore,37030,badia calavena
BMW 116 116d 116cv 5p. M-Sport,https://www.autoscout24.it/annunci/bmw-116-116d-116cv-5p-m-sport-diesel-grigio-eb28b82e-eea4-47f7-bbc2-5a0e84bf7859,116d,26400.0,54,automatico,2021,Diesel,136.0,Rivenditore,47822,santarcangelo romagna
BMW 118 118d msport auto,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-diesel-grigio-61a654ff-7f93-4f89-87d3-9133f8445b1f,118d,26200.0,66,automatico,2020,Diesel,136.0,Rivenditore,10098,rivoli
BMW 118 i M SPORT AUT VIRTUAL COCKPIT TETTO PANO,https://www.autoscout24.it/annunci/bmw-118-i-m-sport-aut-virtual-cockpit-tetto-pano-benzina-bianco-12e8c972-596b-474a-b4d1-785352764018,118i,25900.0,25,automatico,2023,Benzina,136.0,Rivenditore,178,roma
BMW 118 *BENZINA*BUSINESS ADVANTAGE*AUTOMATICA*,https://www.autoscout24.it/annunci/bmw-118-benzina-business-advantage-automatica-benzina-bianco-a5f1a9ab-942b-476e-982a-72b108eec51b,,21900.0,62,automatico,2022,Benzina,136.0,Rivenditore,20093,cologno monzese
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-grigio-30749fcd-3dc7-489a-9b43-177e5ae2a602,118d,26000.0,15,automatico,2024,Diesel,136.0,Rivenditore,20142,milano
BMW 118 i Msport 136cv auto,https://www.autoscout24.it/annunci/bmw-118-i-msport-136cv-auto-benzina-bianco-90431997-3af1-4212-9235-850938ca0bdc,118i,25000.0,49,automatico,2022,Benzina,136.0,Rivenditore,20142,milano
BMW 118 118d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-diesel-bianco-6b062b4b-c6f4-41fc-8488-f3a4caa30672,118d,28000.0,40,automatico,2022,Diesel,136.0,Rivenditore,55100,lucca
BMW 118 118d 5p. M Sport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-m-sport-diesel-bianco-bebdf68f-8957-4e35-9ac3-ab43bb73562b,118d,27900.0,33,automatico,2021,Diesel,136.0,Rivenditore,80147,napoli
BMW 118 d 5p M SPORT F40 Automatica,https://www.autoscout24.it/annunci/bmw-118-d-5p-m-sport-f40-automatica-diesel-nero-f35ff82b-e6b9-4575-9da9-00860a348004,118d,22880.0,63,automatico,2021,Diesel,136.0,Rivenditore,178,roma
BMW 118 118D AUTOMATIC MSPORT,https://www.autoscout24.it/annunci/bmw-118-118d-automatic-msport-diesel-bianco-7e4b7216-86b0-40b6-9fa9-cc4e781736ee,118d,30000.0,42,automatico,2021,Diesel,136.0,Rivenditore,50142,firenze
BMW 120 120d xdrive Luxury auto,https://www.autoscout24.it/annunci/bmw-120-120d-xdrive-luxury-auto-diesel-bianco-ed2c4d3d-bbcc-4b77-a5d3-37bfe28d956d,120d xDrive,25500.0,59,automatico,2021,Diesel,136.0,Rivenditore,10023,chieri
BMW 118 118i Msport 140cv auto,https://www.autoscout24.it/annunci/bmw-118-118i-msport-140cv-auto-benzina-grigio-1cda177b-db5c-4a30-af0c-2f8d050d4cec,118i,25900.0,57,automatico,2021,Benzina,136.0,Rivenditore,94015,piazza armerina
BMW 118 I M-SPORT LED NAVI VARI COLORI DISPONIBILI,https://www.autoscout24.it/annunci/bmw-118-i-m-sport-led-navi-vari-colori-disponibili-benzina-grigio-573c9439-a0ca-4de1-b7fa-ed2b92eb101b,118i,26500.0,17,automatico,2022,Benzina,136.0,Rivenditore,37040,arcole
BMW 120 120d xdrive msport auto,https://www.autoscout24.it/annunci/bmw-120-120d-xdrive-msport-auto-diesel-nero-e52bce1c-2378-4a08-959a-7cd3bf5d94f9,120d xDrive,29990.0,55,automatico,2021,Diesel,136.0,Rivenditore,30173,venezia
BMW 118 118d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118d-5p-msport-diesel-grigio-660f809a-0257-41c9-9474-153afc2f401e,118d,26800.0,50,automatico,2020,Diesel,136.0,Rivenditore,46019,viadana
BMW 116 116d 5p. M Sport,https://www.autoscout24.it/annunci/bmw-116-116d-5p-m-sport-diesel-91f4525d-992d-4b0b-8c5f-3bbd9609f9ee,116d,24800.0,30,automatico,2021,Diesel,136.0,Rivenditore,23862,civate
BMW - 116i 5p. Business Advantage,https://www.autoscout24.it/annunci/bmw-116-116i-5p-business-advantage-benzina-nero-f5e9d77b-721d-4560-866d-e26f2463167a,116i,,,automatico,,Benzina,136.0,Rivenditore,20025,legnano
BMW 118 i Msport 140cv,https://www.autoscout24.it/annunci/bmw-118-i-msport-140cv-benzina-grigio-ed1c533f-33f5-4826-9cb4-2c0137ae0d83,118i,28400.0,25,automatico,2021,Benzina,136.0,Rivenditore,40026,imola
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-grigio-219ed990-f680-4c67-92af-dbba4ed14f8e,118d,26000.0,15,automatico,2024,Diesel,136.0,Rivenditore,20142,milano
BMW 120 d xDrive 5p. M sport auto,https://www.autoscout24.it/annunci/bmw-120-d-xdrive-5p-m-sport-auto-diesel-bianco-c1dcc3fc-d175-47dc-9d09-150e2e8a1bb6,120d xDrive,29986.0,37,automatico,2021,Diesel,136.0,Rivenditore,41122,modena
BMW 116 d Msport auto,https://www.autoscout24.it/annunci/bmw-116-d-msport-auto-diesel-7ee13ce8-a22a-4f3f-a90d-edeb70f09fed,116d,27200.0,41,automatico,2023,Diesel,136.0,Rivenditore,26900,lodi
BMW 116 Serie 1 F40 116i Msport auto,https://www.autoscout24.it/annunci/bmw-116-serie-1-f40-116i-msport-auto-benzina-0d1eacf3-925c-4df8-9a86-729d010cb7af,116i,26950.0,33,automatico,2022,Benzina,136.0,Rivenditore,13835,valdilana
BMW 118 d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-d-5p-msport-diesel-grigio-37184aaa-e9a9-4c3f-b9fa-7f68a748c3d1,118d,28990.0,55,automatico,2021,Diesel,136.0,Rivenditore,132,roma
BMW 120 120d 5p. M Sport,https://www.autoscout24.it/annunci/bmw-120-120d-5p-m-sport-diesel-rosso-b82b2a26-7563-416a-8e2a-7dbd450c1688,120d,28960.0,59,automatico,2020,Diesel,136.0,Rivenditore,21047,saronno
BMW 116 116d Msport 5p auto,https://www.autoscout24.it/annunci/bmw-116-116d-msport-5p-auto-diesel-bianco-8398a3f0-4ebf-4e7c-809a-4b10535503d1,116d,26800.0,33,automatico,2022,Diesel,136.0,Rivenditore,24060,adrara san martino
BMW 118 118d Msport auto,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-diesel-grigio-40b1d4ef-d62a-45c8-a7a0-ba60a247bcbf,118d,27990.0,66,automatico,2022,Diesel,136.0,Rivenditore,20153,milano
BMW 118 d 5p. Msport auto #BLACK PACK,https://www.autoscout24.it/annunci/bmw-118-d-5p-msport-auto-black-pack-diesel-grigio-e2ea666c-7fe2-4b14-b65a-642ece3e51d6,118d,29800.0,25,automatico,2023,Diesel,136.0,Rivenditore,30030,fosso
BMW 116 d 5p. AUT. Advantage FULL-LED NAVI,https://www.autoscout24.it/annunci/bmw-116-d-5p-aut-advantage-full-led-navi-diesel-nero-1fb63ad5-6576-41d2-9d68-982206cbdd98,116d,25499.0,35,automatico,2023,Diesel,136.0,Rivenditore,81022,casagiove
BMW 116 116d Business Advantage auto,https://www.autoscout24.it/annunci/bmw-116-116d-business-advantage-auto-diesel-bianco-ed8e6d99-c11e-4007-ab6c-5312854c6301,116d,25900.0,43,automatico,2023,Diesel,136.0,Rivenditore,75100,matera
BMW 116 116d 5p. Business Advantage,https://www.autoscout24.it/annunci/bmw-116-116d-5p-business-advantage-diesel-nero-55e28c0c-a456-4551-aa12-c65a476202a1,116d,21500.0,49,automatico,2021,Diesel,136.0,Rivenditore,52020,
BMW 116 116d Msport auto,https://www.autoscout24.it/annunci/bmw-116-116d-msport-auto-diesel-bianco-a71c59eb-b9f9-45d7-b608-ac9eb7319e04,116d,25999.0,45,automatico,2020,Diesel,136.0,Rivenditore,36053,gambellara
BMW 118 118d Msport auto LED KAMERA SED. SPORTIVI SHADOW,https://www.autoscout24.it/annunci/bmw-118-118d-msport-auto-led-kamera-sed-sportivi-shadow-diesel-bianco-07e389b0-f2b1-44d4-9aad-0aeadb479591,118d,29400.0,49,automatico,2022,Diesel,136.0,Rivenditore,132,roma
BMW 118 118i 5p. Msport PROMO FLEX,https://www.autoscout24.it/annunci/bmw-118-118i-5p-msport-promo-flex-benzina-nero-322dad9f-844e-4abf-9ec1-bd9c6e95fa85,118i,28990.0,9,automatico,2024,Benzina,136.0,Rivenditore,10060,airasca
BMW 118 i 5p. Business Advantage /Nav/F.Led/ParK /CAR PLAY,https://www.autoscout24.it/annunci/bmw-118-i-5p-business-advantage-nav-f-led-park-car-play-benzina-blu-azzurro-ca8ecb41-7ed2-4cde-b030-411f5a28aa93,118i,19400.0,59,automatico,2021,Benzina,136.0,Rivenditore,12038,savigliano
BMW 116 - 116d 5p. Msport Automatica,https://www.autoscout24.it/annunci/bmw-116-116d-5p-msport-automatica-diesel-bianco-13275d9e-3b7f-4cf9-9e6f-b396c81f5a79,116d,26550.0,32,automatico,2022,Diesel,136.0,Rivenditore,12051,alba
BMW i M-SPORT LED NAVI,https://www.autoscout24.it/annunci/bmw-120-i-m-sport-led-navi-benzina-bianco-0c2e2aaa-9040-4aa5-afad-c28679735b68,120i,,,automatico,,Benzina,136.0,Rivenditore,37040,arcole
"BMW 118 i Business Advantage ""18 Msport/Navig/Park/OK NEOP",https://www.autoscout24.it/annunci/bmw-118-i-business-advantage-18-msport-navig-park-ok-neop-benzina-blu-azzurro-5e88bb26-2eae-41b4-857c-92d669dc4c79,118i,20400.0,59,automatico,2021,Benzina,136.0,Rivenditore,12038,savigliano
BMW 116 116i Msport Exterior auto,https://www.autoscout24.it/annunci/bmw-116-116i-msport-exterior-auto-benzina-nero-5818bfe4-c420-47dc-97fe-6af27f82e4ab,116i,25000.0,33,automatico,2022,Benzina,136.0,Rivenditore,20134,milano
BMW 120 120i Msport auto,https://www.autoscout24.it/annunci/bmw-120-120i-msport-auto-benzina-rosso-f5aa534e-8c8e-41e6-bcd9-70792f5e0893,120i,30000.0,12,automatico,2021,Benzina,136.0,Rivenditore,10038,verolengo
BMW 118 118i 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118i-5p-msport-benzina-nero-d2b0b6d8-1045-434c-a9f8-29275967022d,118i,27900.0,13,automatico,2022,Benzina,136.0,Rivenditore,10034,chivasso
BMW 118 118i Msport,https://www.autoscout24.it/annunci/bmw-118-118i-msport-benzina-bianco-9070e5cd-b03b-4a40-bdd1-643a11025d66,118i,28500.0,16,automatico,2023,Benzina,136.0,Rivenditore,24060,adrara san martino
BMW 118 118d LED-CARPLAY-NAVI-KAMERA,https://www.autoscout24.it/annunci/bmw-118-118d-led-carplay-navi-kamera-diesel-bianco-41dc30f2-dc83-4a27-911f-d4aa5cb12515,118d,25700.0,11,automatico,2023,Diesel,136.0,Rivenditore,123,roma
BMW 118 BMW 118i M-sport M SPORT Auto PREZZO REALE,https://www.autoscout24.it/annunci/bmw-118-bmw-118i-m-sport-m-sport-auto-prezzo-reale-benzina-bianco-66b21baf-c242-4be2-a60a-ad7bc06c34bc,118i,25900.0,45,automatico,2021,Benzina,136.0,Rivenditore,23900,lecco
BMW 116 116d 5p. M Sport,https://www.autoscout24.it/annunci/bmw-116-116d-5p-m-sport-diesel-bianco-5337e66b-2f5e-4219-a2b8-92adcf65adf6,116d,28890.0,29,automatico,2024,Diesel,136.0,Rivenditore,20900,monza
BMW 116 Serie 1 F40 116i Msport auto,https://www.autoscout24.it/annunci/bmw-116-serie-1-f40-116i-msport-auto-benzina-bianco-8d04ae9d-a5d8-48a9-a93d-55e0d88e6741,116i,25900.0,42,automatico,2023,Benzina,136.0,Rivenditore,26854,cornegliano laudense
"BMW 118 118d Msport 5p 150cv auto SERVICE BMW, PERMUTE",https://www.autoscout24.it/annunci/bmw-118-118d-msport-5p-150cv-auto-service-bmw-permute-diesel-nero-e9fe42cd-66f6-435c-bb6e-6047876e3728,118d,23990.0,68,automatico,2020,Diesel,136.0,Rivenditore,14100,asti
BMW 116 - 116d 5p. Business Advantage,https://www.autoscout24.it/annunci/bmw-116-116d-5p-business-advantage-diesel-grigio-209bb1ed-a6b9-4994-b2b0-50424d151963,116d,21300.0,53,automatico,2021,Diesel,136.0,Rivenditore,20025,legnano
BMW 118 i 5p F40 M SPORT VirtualCockpit Automatica Gar,https://www.autoscout24.it/annunci/bmw-118-i-5p-f40-m-sport-virtualcockpit-automatica-gar-benzina-nero-2ab7875c-5e8b-4aac-b496-1fe9b9937b54,118i,27000.0,5,automatico,2024,Benzina,136.0,Rivenditore,178,roma
BMW 118 118i 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-118i-5p-msport-benzina-bianco-a5e00822-a15a-4f8f-83e9-16609dfcfb58,118i,22900.0,48,automatico,2021,Benzina,136.0,Rivenditore,44,frascati
BMW 116 116d Advantage 36 mesi di garanzia,https://www.autoscout24.it/annunci/bmw-116-116d-advantage-36-mesi-di-garanzia-diesel-grigio-770451d5-90fe-4a43-af1d-62aea29e8780,116d,18950.0,52,automatico,2020,Diesel,136.0,Rivenditore,70044,polignano a mare
BMW 118 d 5p. Msport,https://www.autoscout24.it/annunci/bmw-118-d-5p-msport-diesel-bianco-1dd8fe0c-1148-4e2a-af57-f04af21779be,118d,28900.0,24,automatico,2023,Diesel,136.0,Rivenditore,30035,mirano
BMW 118 d Msport auto,https://www.autoscout24.it/annunci/bmw-118-d-msport-auto-diesel-788c885a-5135-4a03-a103-6fa9ba7309d5,118d,26000.0,18,automatico,2024,Diesel,136.0,Rivenditore,20142,milano
BMW 118 i M-SPORT Steptronic/AUTOMATICA MSport F40,https://www.autoscout24.it/annunci/bmw-118-i-m-sport-steptronic-automatica-msport-f40-benzina-bianco-8fee0b7c-fb4f-4648-bb4b-b8fb14eb8e4f,118i,28500.0,60,automatico,2022,Benzina,136.0,Rivenditore,25062,concesio
