Annuncio,Link,Modello,Prezzo,Chilometraggio,Cambio,Immatricolazione,Carburante,CV,Venditore,CAP,Comune
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-grigio-00a64d00-b185-482e-8b5d-a2fef6908121,,21000.0,138000,automatico,2021,Diesel,110.0,Rivenditore,80014,giugliano campania
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-665367ca-f229-4b20-b86c-a61c164b5313,35 TFSI,20990.0,58990,automatico,2022,Ibrido,110.0,Rivenditore,50145,firenze
Audi A3 SPB 35 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-tronic-business-elettrica-benzina-nero-46569ca4-b4b7-40bb-be4e-2229069a26dd,35 TFSI,22000.0,89000,automatico,2020,Ibrido,110.0,Rivenditore,13030,albano vercellese
Audi A3 SPB 35 TDI S tronic S Line + F24,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-f24-diesel-nero-8eceadb8-1213-44cd-aab8-2b773228a4c4,35 TDI,19999.0,80000,automatico,2021,Diesel,110.0,Rivenditore,178,roma
Audi A3 SPB 30 g-tron S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-metano-nero-dc9bb71d-e45f-4b30-9325-9a30c82a9af7,,20900.0,89000,automatico,2021,Benzina,110.0,Rivenditore,20099,sesto san giovanni
Audi A3 A3 SPB 35 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-s-tronic-business-metano-nero-f49b3b17-627c-439c-8972-43da45adde6a,35 TFSI,19400.0,123000,automatico,2021,Benzina,110.0,Rivenditore,47034,forlimpopoli
Audi A3 Sportback 35 2.0 tdi 150cv s-tronic S-line esterno,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-150cv-s-tronic-s-line-esterno-diesel-argento-e7e6a4cc-50bc-48c7-8cd6-d7738efba4f9,,22900.0,44031,automatico,2020,Diesel,110.0,Rivenditore,71043,manfredonia
Audi A3 IV 2020 Sportback - Sportback 30 2.0 tdi Business,https://www.autoscout24.it/annunci/audi-a3-iv-2020-sportback-sportback-30-2-0-tdi-business-diesel-blu-azzurro-17c92708-94ff-4971-872e-2dbfbc4f66b8,,21900.0,86686,manuale,2020,Diesel,110.0,Rivenditore,65129,pescara
Audi A3 SPB 30 TDI Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-diesel-bianco-53c5fecc-9939-4306-bc92-944e597ae1cf,30 TDI,23450.0,50529,manuale,2023,Diesel,110.0,Rivenditore,40138,bologna
Audi A3 SPORTBACK SPB 35 2.0 TDI S LINE EST VIRTUAL LED,https://www.autoscout24.it/annunci/audi-a3-sportback-spb-35-2-0-tdi-s-line-est-virtual-led-diesel-bianco-2f18812b-e55a-4533-907d-0d5a8c858871,,21999.0,51095,automatico,2020,Diesel,110.0,Rivenditore,81047,macerata campania
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-nero-a4ccb7c3-2ff5-4a72-af4f-ff2a825a02f2,,23900.0,60900,automatico,2020,Diesel,110.0,Rivenditore,20844,triuggio
Audi A3 IV Sportback 30 2.0 tdi Business,https://www.autoscout24.it/annunci/audi-a3-iv-sportback-30-2-0-tdi-business-diesel-nero-db1bef6a-fc19-46df-9047-df94e25438cd,,24300.0,49500,manuale,2021,Diesel,110.0,Rivenditore,35129,padova
Audi A3 SPB 30 2.0 TDI S line  virtual navi km certificati,https://www.autoscout24.it/annunci/audi-a3-spb-30-2-0-tdi-s-line-virtual-navi-km-certificati-diesel-bianco-b2b175e2-8c52-4d90-839b-8a1f291d09ea,,23800.0,27000,manuale,2020,Diesel,110.0,Rivenditore,70056,molfetta
Audi A3 SPB 2.0 tfsi Sport quattro 190cv s-tronic S-Line,https://www.autoscout24.it/annunci/audi-a3-spb-2-0-tfsi-sport-quattro-190cv-s-tronic-s-line-benzina-grigio-ccae2d34-e802-4a3b-8ea1-c843ff5ce77e,,21690.0,108000,automatico,2020,Benzina,110.0,Rivenditore,20900,monza
Audi A3 SPB 30 g-tron S tronic TETTO PANORAMICO,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-tetto-panoramico-metano-nero-1fe42328-bec1-4313-8396-a5b3690492c4,,20900.0,144000,automatico,2022,Benzina,110.0,Rivenditore,20127,milano
Audi A3 SPB 45 TFSI e S tronic S Line Plug In 245 cv,https://www.autoscout24.it/annunci/audi-a3-spb-45-tfsi-e-s-tronic-s-line-plug-in-245-cv-elettrica-benzina-bianco-32a59d40-b476-4ca1-9092-0d049bed422a,45 TFSI,19244.0,80000,automatico,2021,Ibrido,110.0,Rivenditore,178,roma
Audi A3 SPB 35 TFSI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-business-advanced-benzina-blu-azzurro-65a5968d-1cd3-4788-a58f-936d6bd67354,35 TFSI,21900.0,46600,manuale,2021,Benzina,110.0,Rivenditore,31020,refrontolo
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-413597f8-d555-4d77-9b48-529a454da4b0,35 TFSI,20990.0,58990,automatico,2022,Ibrido,110.0,Rivenditore,20037,paderno dugnano
Audi A3 A3 Sportback 30 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-s-tronic-diesel-blu-azzurro-37aa38f2-b17b-49fb-95ec-c75c101d7b41,,20500.0,105000,automatico,2021,Diesel,110.0,Rivenditore,20094,corsico
Audi A3 40 1.4 E-TFSI 150Cv C.Auto Advanced - autoone.it,https://www.autoscout24.it/annunci/audi-a3-40-1-4-e-tfsi-150cv-c-auto-advanced-autoone-it-elettrica-benzina-bianco-3283db7c-4ff6-4b75-a6ae-7b50b3e3e09c,,22490.0,50990,automatico,2021,Ibrido,110.0,Rivenditore,20037,paderno dugnano
Audi A3 SPB 30 TDI S Line Matrix/Navi/Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-line-matrix-navi-garanzia-diesel-nero-9c4919c5-996d-47bb-9816-8ab81cf1a4fe,30 TDI,21000.0,108000,manuale,2022,Diesel,110.0,Rivenditore,178,roma
Audi A3 SPB 40 TFSI e S tronic S LINE 204 CV,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-s-line-204-cv-elettrica-benzina-nero-0bbc6d0c-17ae-44c2-8b39-e2bb6d90221a,40 TFSI,20800.0,64000,automatico,2022,Ibrido,110.0,Rivenditore,178,roma
Audi A3 A3 Sportback 35 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-s-tronic-diesel-b8fbe212-3ef9-423c-bd00-1cece405635c,,23900.0,58705,automatico,2021,Diesel,110.0,Rivenditore,21042,caronno pertusella
Audi A3 Sportback 30 1.0 tfsi mhev S line edition s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-mhev-s-line-edition-s-tronic-elettrica-benzina-grigio-2f8f7642-4bea-4885-804c-15ad16e2e8ae,,23000.0,89500,automatico,2021,Ibrido,110.0,Rivenditore,10095,grugliasco
Audi A3 sportback 30 1.0 tfsi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-business-benzina-blu-azzurro-b607b1ff-8c7f-4502-b8ae-d4df0b6b1341,,21500.0,43234,manuale,2022,Benzina,110.0,Rivenditore,15121,alessandria
Audi A3 Sportback e-tron SPB 40 S tronic Sport,https://www.autoscout24.it/annunci/audi-a3-sportback-e-tron-spb-40-s-tronic-sport-benzina-nero-083067cc-8a7a-46de-9931-e3371af32d11,,18900.0,72400,automatico,2020,Benzina,110.0,Rivenditore,16161,genova
Audi A3 SPB 35 TDI S tronic S line edition,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-s-line-edition-diesel-nero-35d984e9-6d73-4406-a73f-cd4f94dc5d89,35 TDI,23600.0,99900,automatico,2021,Diesel,110.0,Rivenditore,43126,parma
Audi A3 SPB 30 g-tron S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-metano-blu-azzurro-8772e7b7-040e-426b-ba8e-169b32b9c6d6,,20000.0,47100,automatico,2021,Benzina,110.0,Rivenditore,54100,massa
Audi A3 SPB 35 TDI S tronic Advanced NAVI LED KAMERA *PROM,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-advanced-navi-led-kamera-prom-diesel-grigio-14a5e405-7848-4c7c-a94a-adc3f5deb1cb,35 TDI,24900.0,29900,automatico,2022,Diesel,110.0,Rivenditore,131,roma
Audi A3 Sport Back  30 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-sport-back-30-tfsi-s-tronic-business-elettrica-benzina-nero-f4530d41-a1b4-4304-8b5b-4440871b048b,30 TFSI,22900.0,57600,automatico,2022,Ibrido,110.0,Rivenditore,40121,bologna
"Audi A3 SPORTBACK 40 e-tron S tronic 18"" PLUG IN 204 HP",https://www.autoscout24.it/annunci/audi-a3-sportback-40-e-tron-s-tronic-18-plug-in-204-hp-elettrica-benzina-grigio-f8f775a1-2ebd-41cd-bfaf-87d5ec52f897,,,62248,automatico,2020,Ibrido,110.0,Rivenditore,27029,vigevano
"Audi A3 SPB 30 G-Tron S-Tronic Advanced CERCHI 18, NAVI",https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-advanced-cerchi-18-navi-metano-bianco-aa9dafd1-d586-4ad5-b54c-abad8ec308dc,,24880.0,63373,automatico,2022,Benzina,110.0,Rivenditore,62015,monte san giusto
Audi A3 Sportback 30 1.0 tfsi Business Advanced - PROMO,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-0-tfsi-business-advanced-promo-benzina-blu-azzurro-8e11467e-88cb-4c32-bab7-105933dcc51e,,21990.0,49690,manuale,2022,Benzina,110.0,Rivenditore,13030,albano vercellese
Audi A3 SPB 30 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-business-diesel-argento-ffd956ba-1189-4172-bdd8-8deb1eb4fbc2,30 TDI,24719.0,43084,automatico,2022,Diesel,110.0,Rivenditore,41122,modena
Audi A3 sportback 30 2.0 tdi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-diesel-blu-azzurro-bca61253-7500-44b0-974d-8103831c76eb,,21800.0,66900,manuale,2021,Diesel,110.0,Rivenditore,15121,alessandria
Audi A3 Sport Attitude 1.4 40 TFSI e PHEV,https://www.autoscout24.it/annunci/audi-a3-sport-attitude-1-4-40-tfsi-e-phev-elettrica-benzina-nero-ef35bd29-e385-4aae-932b-2d2d2d9016d2,40 TFSI,23900.0,66000,automatico,2021,Ibrido,110.0,Rivenditore,10024,moncalieri
Audi A3 sportback 30 2.0 tdi,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-diesel-nero-30a55b42-8361-4d73-852d-defd6a3db366,,23900.0,32595,manuale,2022,Diesel,110.0,Rivenditore,20057,assago
Audi A3 Sportback 30 1.6 tdi s-line Sport 116cv,https://www.autoscout24.it/annunci/audi-a3-sportback-30-1-6-tdi-s-line-sport-116cv-diesel-nero-b8bb3034-0b9c-4b58-b851-62959dcf5a1e,,23500.0,45000,manuale,2020,Diesel,110.0,Rivenditore,36010,carre
Audi A3 A3 SPB 30 TDI Business,https://www.autoscout24.it/annunci/audi-a3-a3-spb-30-tdi-business-diesel-nero-2be7efe6-7eec-4848-aac6-49d870de66da,30 TDI,19550.0,104389,manuale,2022,Diesel,110.0,Rivenditore,40138,bologna
Audi A3 SPB 30 TFSI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-s-tronic-business-elettrica-benzina-bianco-856a5566-5766-4a29-9e6b-bfd192c714aa,30 TFSI,24500.0,18000,automatico,2022,Ibrido,110.0,Rivenditore,31100,treviso
Audi A3 IV 2020  Sedan 35 1.5 tfsi mhev Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-iv-2020-sedan-35-1-5-tfsi-mhev-business-s-tronic-elettrica-benzina-nero-0374ca9a-8b01-462d-997f-3c214de1b7d0,,21600.0,110313,automatico,2021,Ibrido,110.0,Rivenditore,20090,buccinasco
Audi A3 SPB 35 TDI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-advanced-diesel-nero-6c6c9eb9-3f98-49de-8787-d82a6d175cc3,35 TDI,21900.0,129000,automatico,2021,Diesel,110.0,Rivenditore,6083,bastia umbra
Audi A3 SPB 40 TFSI e S tronic Plug in 204 cv Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-plug-in-204-cv-garanzia-elettrica-benzina-nero-f99550dc-f58d-4b59-bc07-5d504ee3504b,40 TFSI,19999.0,60000,automatico,2022,Ibrido,110.0,Rivenditore,178,roma
Audi A3 A3 Sportback 35 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-s-tronic-diesel-argento-51f1df09-6597-46d7-a9ad-b81a786c2492,,23200.0,62000,automatico,2020,Diesel,110.0,Rivenditore,4020,campodimele
Audi A3 A3 Sedan 30 Business s-tronic NEOPATENTATI,https://www.autoscout24.it/annunci/audi-a3-a3-sedan-30-business-s-tronic-neopatentati-elettrica-benzina-nero-673e8223-5007-41ad-b7b3-2f9bcbb82551,,24300.0,75000,automatico,2022,Ibrido,110.0,Rivenditore,24057,martinengo
Audi A3 Sportback 35 2.0 tdi s-tronic - CERTIFICATO AUDI,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-tronic-certificato-audi-diesel-grigio-f5017796-3f58-4d68-9902-9c1e75ec7114,,20890.0,109000,automatico,2021,Diesel,110.0,Rivenditore,175,roma
Audi A3 SPB 30 g-tron S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-g-tron-s-tronic-business-advanced-metano-bianco-32278f40-fd43-4088-955b-39e377431a7f,,24000.0,56000,automatico,2022,Benzina,110.0,Rivenditore,37136,verona
Audi A3 SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-diesel-blu-azzurro-35b68ae8-ad30-46cb-821a-43caa548e3e2,35 TDI,20900.0,99000,automatico,2020,Diesel,110.0,Rivenditore,13030,albano vercellese
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-af973c8a-c8d9-48f6-86e0-5ed5cdd5b5d4,35 TFSI,20990.0,58990,automatico,2022,Ibrido,110.0,Rivenditore,80144,napoli
"Audi A3 35 TFSI Sportback S-Tronic Business Advanced - 18""",https://www.autoscout24.it/annunci/audi-a3-35-tfsi-sportback-s-tronic-business-advanced-18-benzina-grigio-7e5585c6-ff12-48fb-b24f-a6269fa50f0b,35 TFSI,24750.0,36000,automatico,2020,Benzina,110.0,Rivenditore,40013,castel maggiore
Audi A3 SPB 30 TDI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-advanced-diesel-nero-b9651347-8ca9-46db-b074-9d4ba7c80da5,30 TDI,21900.0,108000,manuale,2021,Diesel,110.0,Rivenditore,22063,cantu
Audi A3 SPB 30 TDI Admired S-LINE VIRTUAL COCKPIT,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-admired-s-line-virtual-cockpit-diesel-nero-649b1af6-e5a3-4000-9438-2aa9e26c1c60,30 TDI,20800.0,48730,manuale,2020,Diesel,110.0,Rivenditore,72013,ceglie messapica
Audi A3 sportback 30 2.0 tdi business advanced,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-advanced-diesel-argento-dbac7d39-48bc-4515-8ace-e8621466e585,,23900.0,64516,manuale,2021,Diesel,110.0,Rivenditore,33100,udine
Audi A3 SPB 30 TDI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-s-tronic-business-advanced-diesel-argento-ca908503-5e6f-4d56-bb1f-9ac3e0f5887a,30 TDI,20900.0,110000,automatico,2021,Diesel,110.0,Rivenditore,6134,perugia
Audi A3 Sportback 30 2.0 tdi Business s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-s-tronic-diesel-nero-74ca4f69-d3f9-4b94-ae06-5c6580b5e152,,21900.0,107000,automatico,2021,Diesel,110.0,Rivenditore,43036,fidenza
Audi A3 Sportback 35TFSI BUSINESS,https://www.autoscout24.it/annunci/audi-a3-sportback-35tfsi-business-benzina-nero-a6d9916c-eca8-431e-a95e-805ec9edf78b,35 TFSI,23500.0,43000,manuale,2021,Benzina,110.0,Rivenditore,30023,concordia sagittaria
Audi A3 A3 SPB 35 TFSI 150Cv Business - autoone.it - 2k*,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-150cv-business-autoone-it-2k-elettrica-benzina-grigio-c33aaec1-5b2a-44e0-9736-85388e08b5c0,35 TFSI,20990.0,58990,automatico,2022,Ibrido,110.0,Rivenditore,43,ciampino
Audi A3 SPORTBACK 35 TDI S tronic Chilometri certificati,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tdi-s-tronic-chilometri-certificati-diesel-nero-c74c9ad3-fd44-44b5-b223-04565e7228d2,35 TDI,23250.0,74353,automatico,2020,Diesel,110.0,Rivenditore,40013,castel maggiore
Audi A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-grigio-0b526712-4fb5-4b11-bfb5-7ad3b8d41645,,24900.0,69900,automatico,2022,Diesel,110.0,Rivenditore,82030,apollosa
Audi A3 SPORTBACK 30 TDI S tronic Chilometri certificati,https://www.autoscout24.it/annunci/audi-a3-sportback-30-tdi-s-tronic-chilometri-certificati-diesel-nero-41f4245c-25e7-410c-8e4a-e6b672b56e3f,30 TDI,24500.0,47154,automatico,2021,Diesel,110.0,Rivenditore,40013,castel maggiore
Audi A3 A3 Sportback 30 1.5 g-tron Admired 131cv s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-1-5-g-tron-admired-131cv-s-tronic-metano-nero-51146d6e-6c0b-43a9-8472-b5f98d601f59,,17999.0,64999,automatico,2020,Benzina,110.0,Rivenditore,134,roma
Audi A3 SPB 35 TFSI S Line 150 cv Garanzia,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-s-line-150-cv-garanzia-benzina-bianco-691b5e41-b545-480f-9e68-091e65dc674d,35 TFSI,21500.0,108000,manuale,2021,Benzina,110.0,Rivenditore,178,roma
Audi A3 A3 IV 2020 Sportback 30 2.0 tdi Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-iv-2020-sportback-30-2-0-tdi-business-advanced-diesel-bianco-bb3e57d6-377a-42ff-8cc7-19caeb579d35,,21800.0,98500,manuale,2021,Diesel,110.0,Rivenditore,21018,sesto calende
Audi A3 40 1.4 E-TFSI 150Cv C.Auto Advanced - autoone.it,https://www.autoscout24.it/annunci/audi-a3-40-1-4-e-tfsi-150cv-c-auto-advanced-autoone-it-elettrica-benzina-bianco-7ea98175-45aa-48de-8f7c-61908b5dd3f9,,22490.0,50990,automatico,2021,Ibrido,110.0,Rivenditore,50145,firenze
Audi A3 A3 Sportback 30 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-advanced-s-tronic-diesel-grigio-5430f6b2-16e4-4f02-ae06-fcaa2e02a2bf,,23500.0,51500,automatico,2021,Diesel,110.0,Rivenditore,25039,travagliato
Audi A3 SPB 30 TFSI Business SOLO KM.38000 RETROCAMERA UFF,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-business-solo-km-38000-retrocamera-uff-benzina-bianco-2924dacf-dd5f-47ce-84d7-a49feeb6567b,30 TFSI,22900.0,38200,manuale,2022,Benzina,110.0,Rivenditore,12062,cherasco
Audi A3 SPB 30 TDI Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-advanced-diesel-blu-azzurro-f189199e-86d6-4d54-b022-8947cd43883a,30 TDI,23000.0,54200,manuale,2020,Diesel,110.0,Rivenditore,54100,massa
Audi A3 Sportback 40 1.4 tfsi e-tron Admired s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-40-1-4-tfsi-e-tron-admired-s-tronic-elettrica-benzina-nero-585ebb04-d03a-4453-958e-61005540d77a,,20900.0,47497,automatico,2020,Ibrido,110.0,Rivenditore,50127,firenze
Audi A3 SPB 30 TFSI Business PER NEOPATENTATI,https://www.autoscout24.it/annunci/audi-a3-spb-30-tfsi-business-per-neopatentati-benzina-blu-azzurro-fe1dd5e7-eb2f-495e-8456-40925edc01f5,30 TFSI,24900.0,22925,manuale,2024,Benzina,110.0,Rivenditore,24069,cenate sotto
Audi A3 4ª serie SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-4-serie-spb-35-tdi-s-tronic-business-diesel-nero-323b82af-0af2-4486-a07e-146da55f232b,35 TDI,24500.0,74350,automatico,2022,Diesel,110.0,Rivenditore,16161,genova
Audi A3 A3 Sportback 30 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-30-2-0-tdi-business-advanced-s-tronic-diesel-nero-3e96612d-78ae-414c-91a2-d44238af53c7,,23500.0,83000,automatico,2021,Diesel,110.0,Rivenditore,24021,albino
Audi A3 Sportback 35 2.0  *IVA ESPOSTA/SERVICE AUDI*,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-iva-esposta-service-audi-diesel-nero-430c67ff-68b5-4b28-918c-f6a9fd3cb487,,19900.0,177000,automatico,2021,Diesel,110.0,Rivenditore,36025,noventa vicentina
Audi A3 SPB 40 TFSI e S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-spb-40-tfsi-e-s-tronic-business-advanced-elettrica-benzina-grigio-d4c85a7c-fbd8-4752-9c1c-2a0e138b4170,40 TFSI,24990.0,39900,automatico,2022,Ibrido,110.0,Rivenditore,21044,cavaria con premezzo
Audi A3 sportback 30 2.0 tdi business,https://www.autoscout24.it/annunci/audi-a3-sportback-30-2-0-tdi-business-diesel-67219406-4212-4324-a75f-d7efab43f003,,23900.0,44927,manuale,2022,Diesel,110.0,Rivenditore,10148,torino
Audi A3 SPB 35 TFSI,https://www.autoscout24.it/annunci/audi-a3-spb-35-tfsi-benzina-nero-a08eff4b-f113-4788-b39d-b653afcc4235,35 TFSI,24600.0,27115,manuale,2022,Benzina,110.0,Rivenditore,20157,milano
Audi A3 Sportback 35 1.5 tfsi,https://www.autoscout24.it/annunci/audi-a3-sportback-35-1-5-tfsi-benzina-bianco-e0174b24-dbaa-44ff-b5f0-4ec504c4f3f7,,23900.0,82000,manuale,2023,Benzina,110.0,Rivenditore,48124,ravenna
Audi A3 SPB 30 TDI Business,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-business-diesel-argento-be75cbce-7ed6-4b63-8400-ad098119e4af,30 TDI,22550.0,57515,manuale,2022,Diesel,110.0,Rivenditore,40138,bologna
Audi A3 A3 Sportback 35 2.0 tdi Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-a3-sportback-35-2-0-tdi-business-advanced-s-tronic-diesel-bianco-a1b20dc8-29b1-4d26-a354-0a813bddc1bd,,22900.0,92000,automatico,2021,Diesel,110.0,Rivenditore,70024,gravina puglia
Audi A3 A3 SPB 35 TFSI S tronic Business Advanced,https://www.autoscout24.it/annunci/audi-a3-a3-spb-35-tfsi-s-tronic-business-advanced-elettrica-benzina-grigio-9edcf487-0449-47e2-aa32-054651d6292c,35 TFSI,23500.0,59800,automatico,2020,Ibrido,110.0,Rivenditore,45100,rovigo
Audi A3 Sportback 35 tfsi mhev Business Advanced s-tronic,https://www.autoscout24.it/annunci/audi-a3-sportback-35-tfsi-mhev-business-advanced-s-tronic-elettrica-benzina-bianco-ed1ebf88-0a11-4f3b-aac8-5e4a75be4dbb,35 TFSI,24900.0,60000,automatico,2021,Ibrido,110.0,Rivenditore,5100,terni
Audi A3 SPB 35 TDI S tronic Business,https://www.autoscout24.it/annunci/audi-a3-spb-35-tdi-s-tronic-business-diesel-nero-4958de9c-c55b-468b-9db6-fe2cd884e50e,35 TDI,25000.0,54991,automatico,2021,Diesel,110.0,Rivenditore,40138,bologna
Audi A3 SPB 30 TDI 2.0 TDI Manuale Business 5p,https://www.autoscout24.it/annunci/audi-a3-spb-30-tdi-2-0-tdi-manuale-business-5p-diesel-rosso-757785b6-0aa5-4aff-9d85-0ae15fb9b8aa,30 TDI,22000.0,68241,manuale,2022,Diesel,110.0,Rivenditore,23014,delebio
Audi A3 AUDI A3 SPB 35 2.0 TDI 150cv Advanced 2021,https://www.autoscout24.it/annunci/audi-a3-audi-a3-spb-35-2-0-tdi-150cv-advanced-2021-diesel-grigio-6a288ef2-3ffb-41aa-ab73-f6a50219cd80,,23490.0,120000,automatico,2021,Diesel,110.0,Rivenditore,74024,manduria
Audi A3 SPB 35 1.5 TFSI S tronic Advanced 5P MHEV,https://www.autoscout24.it/annunci/audi-a3-spb-35-1-5-tfsi-s-tronic-advanced-5p-mhev-elettrica-benzina-blu-azzurro-1e869526-7140-49c0-9573-7acb7b20c22c,,23700.0,89691,automatico,2021,Ibrido,110.0,Rivenditore,23014,delebio
Audi A3 3ª serie - A3 SPB 40 TDI quattro S tronic Business,https://www.autoscout24.it/annunci/audi-a3-3-serie-a3-spb-40-tdi-quattro-s-tronic-business-diesel-argento-70fb2f06-844c-4092-b6f6-bc464af46272,40 TDI,22200.0,57063,automatico,2020,Diesel,110.0,Rivenditore,20025,legnano
Audi A3 Sportback 35 2.0 tdi s-tronic IVA DEDUCIBILE,https://www.autoscout24.it/annunci/audi-a3-sportback-35-2-0-tdi-s-tronic-iva-deducibile-diesel-521e73a0-ed2d-4c37-808b-0b9ad76c45cb,,23058.0,79000,automatico,2022,Diesel,110.0,Rivenditore,166,roma
